tenant,site,device,classification,device_evidence,live_messages,retained_messages,lwt,kinds,parent_device
labo,buc,pwx4-rogowski,missing_device,True,0,11,Offline,CALIBRATION;CONFIG;HEARTBEAT;INFO1;INFO2;INFO3;INFO_STM32;LWT;POWER;PRINT;PWHOURS,
inter,champigny,dl12-boulangerie,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,champigny,dl12-boulangerie-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie
inter,champigny,dl12-boulangerie-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie
inter,champigny,dl12-boulangerie-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie
inter,champigny,dl12-labo,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,champigny,dl12-labo-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-labo
inter,champigny,dl12-labo-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-labo
inter,champigny,dl12-labo-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-labo
inter,champigny,dl12-tgbt1,defined,True,3,3,Online,HEARTBEAT;LWT;PRINT,
inter,champigny,dl12-tgbt1-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,champigny,dl12-tgbt1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,champigny,dl12-tgbt1-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,champigny,snx,missing_device,True,248,7,,CONFIG;HEARTBEAT;LOGGING;RANKING;SNXCOUT;SNXRANKING;SNX_GROUP_SCORES;VOLUME,
inter,champigny,snx-0,derived_channel_topic,False,0,1,,REGULATEUR_LOG,snx
inter,champigny,snx-1,derived_channel_topic,False,2,5,,CONDENSEUR_LOG;REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-10,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-100,derived_channel_topic,False,20,2,,CONDENSEUR;CONDENSEUR_LOG,snx
inter,champigny,snx-101,derived_channel_topic,False,21,2,,CONDENSEUR;CONDENSEUR_LOG,snx
inter,champigny,snx-11,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-12,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-13,derived_channel_topic,False,0,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-14,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-15,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-16,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-17,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-18,derived_channel_topic,False,0,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-19,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-2,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-20,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-21,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-22,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-23,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-24,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-25,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-26,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-28,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-29,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-3,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-30,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-31,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-32,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-33,derived_channel_topic,False,6,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-34,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-35,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-36,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-37,derived_channel_topic,False,7,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-38,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-39,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-4,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-40,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-41,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-42,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-43,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-44,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-45,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-46,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-47,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-48,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-49,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-5,derived_channel_topic,False,0,3,,REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-50,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-51,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-52,derived_channel_topic,False,0,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-53,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-54,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-55,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-56,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-57,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-58,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-59,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-6,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-60,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-61,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-62,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-64,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-65,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-66,derived_channel_topic,False,6,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-69,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-70,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-71,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-8,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,champigny,snx-999,derived_channel_topic,False,9,1,,ON_CONSIGNE,snx
inter,chilly-mazarin,dl12-sdm,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,chilly-mazarin,dl12-sdm-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-sdm
inter,chilly-mazarin,dl12-sdm-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-sdm
inter,chilly-mazarin,dl12-sdm-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-sdm
inter,chilly-mazarin,dl12-td_boulange,defined,True,42,2,,HEARTBEAT;LOGGING;PRINT,
inter,chilly-mazarin,dl12-td_boulange-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-td_boulange
inter,chilly-mazarin,dl12-td_boulange-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-td_boulange
inter,chilly-mazarin,dl12-td_boulange-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-td_boulange
inter,chilly-mazarin,dl12-td_ss,defined,True,30,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,chilly-mazarin,dl12-td_ss-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-td_ss
inter,chilly-mazarin,dl12-tgbt1,defined,True,42,2,,HEARTBEAT;LOGGING;PRINT,
inter,chilly-mazarin,dl12-tgbt1-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,chilly-mazarin,dl12-tgbt1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,chilly-mazarin,dl12-tgbt1-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,chilly-mazarin,dl12-tgbt2,defined,True,42,2,,HEARTBEAT;LOGGING;PRINT,
inter,chilly-mazarin,dl12-tgbt2-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,chilly-mazarin,dl12-tgbt2-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,chilly-mazarin,dl12-tgbt2-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,chilly-mazarin,dl12-tgbt3,defined,True,72,2,,HEARTBEAT;LOGGING;PRINT,
inter,chilly-mazarin,dl12-tgbt3-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,chilly-mazarin,dl4-labo,defined,True,18,10,Online,COUT;COUTS;HEARTBEAT;LOGGING;LWT;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,chilly-mazarin,dl4-sdm,defined,True,36,10,Online,COUT;COUTS;HEARTBEAT;LOGGING;LWT;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,chilly-mazarin,dl4-tgbt,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,chilly-mazarin,pwx4-tgbt,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,chilly-mazarin,snx,missing_device,True,430,9,Online,CONFIG;HEARTBEAT;LOGGING;LWT;PRINT;RANKING;SNXCOUT;SNXRANKING;SNX_GROUP_SCORES;VOLUME,
inter,chilly-mazarin,snx-1,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-100,derived_channel_topic,False,22,2,,CONDENSEUR;CONDENSEUR_LOG,snx
inter,chilly-mazarin,snx-101,derived_channel_topic,False,22,2,,CONDENSEUR;CONDENSEUR_LOG,snx
inter,chilly-mazarin,snx-2,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-20,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-21,derived_channel_topic,False,10,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-22,derived_channel_topic,False,10,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-23,derived_channel_topic,False,10,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-24,derived_channel_topic,False,9,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-25,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-26,derived_channel_topic,False,9,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-27,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-28,derived_channel_topic,False,6,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-30,derived_channel_topic,False,10,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-31,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-32,derived_channel_topic,False,10,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-33,derived_channel_topic,False,9,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-34,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-35,derived_channel_topic,False,9,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-36,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-37,derived_channel_topic,False,7,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-38,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-39,derived_channel_topic,False,12,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-40,derived_channel_topic,False,7,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-41,derived_channel_topic,False,7,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-42,derived_channel_topic,False,11,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-43,derived_channel_topic,False,12,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-44,derived_channel_topic,False,11,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-45,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-46,derived_channel_topic,False,10,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-47,derived_channel_topic,False,10,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-48,derived_channel_topic,False,7,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-49,derived_channel_topic,False,10,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-50,derived_channel_topic,False,9,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-51,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-52,derived_channel_topic,False,6,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-53,derived_channel_topic,False,6,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-57,derived_channel_topic,False,9,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-58,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-59,derived_channel_topic,False,9,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-6,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-60,derived_channel_topic,False,7,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-61,derived_channel_topic,False,6,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-62,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-63,derived_channel_topic,False,9,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-68,derived_channel_topic,False,5,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-69,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-70,derived_channel_topic,False,8,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-80,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-81,derived_channel_topic,False,6,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,chilly-mazarin,snx-999,derived_channel_topic,False,23,1,,ON_CONSIGNE,snx
inter,chilly-mazarin,virtuel,defined,False,24,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,
inter,chilly-mazarin,zb-Th_Exterieur,sensor_endpoint,False,1,1,,SENSOR,
inter,chilly-mazarin,zb-Th_FruitsSecs,sensor_endpoint,False,0,1,,SENSOR,
inter,chilly-mazarin,zb-th_clim1_cls,sensor_endpoint,False,0,1,,SENSOR,
inter,chilly-mazarin,zb-th_clim1_pains_bio,sensor_endpoint,False,1,1,,SENSOR,
inter,chilly-mazarin,zb-th_clim2_surgeles,sensor_endpoint,False,0,1,,SENSOR,
inter,chilly-mazarin,zb-th_clim3_couture,sensor_endpoint,False,0,1,,SENSOR,
inter,choisy,dl12-boulangerie1,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,choisy,dl12-boulangerie1-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie1
inter,choisy,dl12-boulangerie1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie1
inter,choisy,dl12-boulangerie1-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie1
inter,choisy,dl12-boulangerie2,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,choisy,dl12-boulangerie2-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie2
inter,choisy,dl12-boulangerie2-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie2
inter,choisy,dl12-boulangerie2-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie2
inter,choisy,dl12-ext,defined,True,3,3,Online,HEARTBEAT;LWT;PRINT,
inter,choisy,dl12-ext-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-ext
inter,choisy,dl12-ext-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-ext
inter,choisy,dl12-ext-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-ext
inter,choisy,dl12-labo1,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,choisy,dl12-labo1-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-labo1
inter,choisy,dl12-labo1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-labo1
inter,choisy,dl12-labo1-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-labo1
inter,choisy,dl12-labo2,defined,True,0,2,Online,HEARTBEAT;LWT,
inter,choisy,dl12-labo2-1,derived_channel_topic,False,0,6,,COUT;COUTS;NIGHTDAY;PWDAYS;PWHOURS;PWMONTHS,dl12-labo2
inter,choisy,dl12-labo2-2,derived_channel_topic,False,0,6,,COUT;COUTS;NIGHTDAY;PWDAYS;PWHOURS;PWMONTHS,dl12-labo2
inter,choisy,dl12-maindb,defined,True,44,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,choisy,dl12-maindb-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-maindb
inter,choisy,dl12-maindb-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-maindb
inter,choisy,dl12-maindb-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-maindb
inter,choisy,dl12-maindh,defined,True,3,3,Online,HEARTBEAT;LWT;PRINT,
inter,choisy,dl12-maindh-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-maindh
inter,choisy,dl12-maindh-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-maindh
inter,choisy,dl12-maingb,defined,True,3,3,Online,HEARTBEAT;LWT;PRINT,
inter,choisy,dl12-maingb-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-maingb
